os_500_iters_p,os_1000_iters_p,os_5000_iters_p,os_500_iters_eps_q,os_1000_iters_eps_q,os_5000_iters_eps_q,sloan_500_iters_p,sloan_1000_iters_p,sloan_5000_iters_p,sloan_500_iters_eps_q,sloan_1000_iters_eps_q,sloan_5000_iters_eps_q
0.047449839999998744,0.054996830999999524,0.0458956189999995,0.016310867181073108,0.018991211218088333,0.015761580208536602,6.44056666665449e-06,5.939333334481489e-06,0.0,7.158333556467333e-08,6.953757358818535e-08,0.0
0.04747108733333327,0.05501554533333319,0.04591160266666705,0.01632296513046544,0.019003167124539172,0.015771608086180333,6.527866666772297e-06,5.8670000004923395e-06,0.0,7.165095297634316e-08,6.956373324595866e-08,0.0
0.04749240533333321,0.05503433033333316,0.045927580333334106,0.01633506306825505,0.019015123019387292,0.015781636215665362,6.544499999705522e-06,5.724000001094964e-06,0.0,7.173017307904317e-08,6.960149562251772e-08,0.0
0.04751378333333456,0.055052786000000964,0.045943544666666725,0.0163471610250438,0.019027079111098244,0.01579166468333476,6.501133331227038e-06,5.84033333339562e-06,0.0,7.179039407390064e-08,6.969693144842637e-08,0.0
0.0475352246666656,0.05507130500000024,0.04595949900000029,0.016359259007513394,0.01903903522849007,0.01580169349574767,6.3944333330567815e-06,5.893333334228146e-06,0.0,7.182493422241976e-08,6.976668640024108e-08,0.0
0.0475567029999997,0.05508986099999991,0.04597541366666569,0.01637135700880063,0.019050991364699538,0.015811722534910255,6.250733331825131e-06,5.909333333775635e-06,0.0,7.184065667353856e-08,6.981762371016664e-08,0.0
0.047578268333333895,0.05510850400000056,0.04599134200000066,0.0163834550372908,0.01906294752811194,0.01582175192037308,6.020033332276853e-06,5.838333333230139e-06,0.0,7.18291762180634e-08,6.984135808574266e-08,0.0
0.0475998726666651,0.055127185999999107,0.04600723266666584,0.016395553063833362,0.019074903689576705,0.015831781623063756,5.750333333054414e-06,5.728333334786839e-06,0.0,7.181964339908475e-08,6.986704009781519e-08,0.0
0.04762075466666538,0.055145542666665825,0.04602310999999837,0.016407652416137564,0.01908686005296681,0.015841811624966617,6.054366666674582e-06,5.873666667710609e-06,0.0,7.192735640426662e-08,6.993365236906968e-08,0.0
0.04764170200000084,0.05516396466666773,0.046038982666667394,0.016419751800121923,0.019098816448037043,0.015851841922134735,6.293066665108427e-06,5.953666665448054e-06,0.0,7.200338925095195e-08,6.996858450958321e-08,0.0
0.047662718333332244,0.05518245566666646,0.046054847666665566,0.016431851217967558,0.019110772876968607,0.015861872572292046,6.46276666671497e-06,5.964666668134555e-06,0.0,7.204556079498659e-08,6.996965537520161e-08,0.0
